id,job_title,canonical_title
33fc5527-4c97-4075-a8e2-7e9a45a7d72c,Senior Regiona lSales Manager,Sales Manager
05768934-2131-4dc1-872e-f323227b9fab,Principal Sales Lead I,Sales Manager
3846cfea-b4cb-46f7-9a48-0c20e8cc540b,Sr. Saels Lead Level 2,Sales Manager
50539083-b21f-4ec5-97de-ea7a02e31c3d,Sr. Regional Sales Manager III,Sales Manager
d9ce7224-5b86-4880-ac9e-27c8b92a82c6,Sales Lead I,Sales Manager
831c0494-07ec-4a51-9e85-5fa630e71023,Regional Sales Manager Level 3,Sales Manager
3080dfce-bf97-485c-89b7-6ac72fbbaf9b,Senior Regional Sales Manager II,Sales Manager
440a1e8d-e336-4e58-950f-b3a2c51085d9,Staff Regional Sales Manager I,Sales Manager
d159113b-d4a9-40fa-a5e9-0da6544c9fac,Regional Sales Manager I,Sales Manager
25123b17-4181-448d-8c38-97a1f5297928,Sr. Reginoal Sales Manager Level 2,Sales Manager
1bea8de5-2857-4a62-9331-e204f5479b47,Asosciate Regional Sales Manager II,Sales Manager
08bf4290-14cf-4878-a545-de277e9fc535,Associate Sales Lead Level 2,Sales Manager
75e87a9e-ad56-4656-94a7-e23baf465c4f,Lead Regiona lSales Manager Level 3,Sales Manager
86d6f424-fed2-42f1-88a9-172b00870ead,Senior Regional Sales Manager Level 3,Sales Manager
885ff4a8-c806-4cfb-a995-b07ddcac9b2c,Sr. Sales Lead I,Sales Manager
5bbeb975-fa17-45ed-b1b4-9f027ba1db1e,Sr. Regional Sales Manager IV,Sales Manager
3f39017a-2653-4888-a988-700286f874d7,Junior Sales Lea dIII,Sales Manager
ebd1c26f-6537-4232-9301-1ad5898de51b,Sr. Regional Sales Manager II,Sales Manager
2319f641-1982-4f39-bf7c-02955c3e0fdc,Staff Sales Lead III,Sales Manager
a42b11ad-230b-4729-99e2-3658e4c55046,Senior Regional Sales Manager I,Sales Manager
b6f93092-d199-4236-8fe8-6df620e4b058,Principal Sales Lead Level 2,Sales Manager
b29e8c27-3974-4b42-b170-172eb1d50f25,Sr. Sales Lead II,Sales Manager
6ca0e9fe-ebc3-4f22-a8b5-f9fa7dbf9c2f,Jr. Regional Sales Manager II,Sales Manager
8e11535b-2783-4ca1-ba9d-c9f4f03f1696,Senior Regional Sales Manager Level 2,Sales Manager
47a74fd4-852e-433f-b002-709379544bca,Regional Sales Manager III,Sales Manager
edf46f9f-3bf5-4c29-a792-fe3e4db13e0d,Lead Sales Lead II,Sales Manager
80817dba-63b3-47b4-91e0-a5c6c4e2903c,Jr. Sales Lead IV,Sales Manager
e5f9e438-d087-49fa-b67e-9fa739b9d514,Junior Regional Sales Manager Level 3,Sales Manager
38978441-564c-4cfb-9d07-ab6f38bf4cd8,Jr. Regional Sales Manager,Sales Manager
1a35168e-a9b5-4c52-9c67-22cfb7532879,Junior Regional Sales Manager Lveel 3,Sales Manager
0a071ce1-0e11-4259-a8e9-04f59dca9868,Junior Regional Sales Manager IV,Sales Manager
5ca148c8-fd90-4576-a677-f2b0303ce1df,Jr. Regional Sales Maanger Level 3,Sales Manager
35c8917e-313e-4aba-9b32-68863dbbf930,Principla Sales Lead II,Sales Manager
1f3ff76e-4201-4c54-8829-ea8dcc4fbede,Staff Regional Sale sManager,Sales Manager
987f4cd1-9c00-4acc-a77c-1a0a78644a5e,Jr. Regional Sales Manager Level 3,Sales Manager
7de7c371-a2db-4dcd-be55-06231a577ea5,Jr. Regoinal Sales Manager Level 3,Sales Manager
fb1505e9-7105-4405-b1a2-323af009da14,Principal Regional Sales Manager,Sales Manager
d1a94e6a-afbd-4e6b-8e77-e5e5bed52a92,Associate Regional SalesM anager,Sales Manager
71e98b2a-70dd-4f05-8bf1-320c51cf5435,Lead Sales Lead III,Sales Manager
184a1866-847f-444a-8dc0-8a7bde03b2d1,Associate Sales Lead IV,Sales Manager
eada7c7f-a6ae-475e-b239-71fb171126aa,Associate Sales Lead III,Sales Manager
3ea388b9-b53b-493e-8c8a-a0426fff668c,Principal Regional Sales Manager I,Sales Manager
8ca69d9c-1aa8-4806-a9c5-f7b4cbda42d1,Senior Regional Sales Manager,Sales Manager
419cab79-5eba-4739-962d-51c34f9f3678,Staff Sales Lead,Sales Manager
2251e450-3a9b-4262-b421-2ff6daca5522,Senior Regional Sales Manager II,Sales Manager
78f925c6-cb6c-4162-b7c1-3373691de5fd,Pirncipal Sales Lead I,Sales Manager
2951db44-d2f4-42bd-95b9-684fbd01ecb6,Sr. Regional Sales Manager II,Sales Manager
a44e9b8a-e323-4bd0-bf19-2848e143b1c0,Senior SalesL ead I,Sales Manager
fa707b16-91cb-4401-a22c-a6ea8b896153,Principal Regional Sales Manager II,Sales Manager
48ca1cf0-455d-4626-9e9b-987fc2d8f394,Jr. Sales Lead I,Sales Manager
d60e2755-c1fd-41e5-b12a-49c8bafb676f,Sales Lead,Sales Manager
3887496f-a3e8-45c2-8c85-c1207e9d4d93,Staff Sales Lead IV,Sales Manager
82035a8d-36b7-4a6f-9bae-2469d2d03315,Jr. Sales Lead Level 3,Sales Manager
0e485e0a-9401-414a-af89-484d59186d87,Junior Sales Lead II,Sales Manager
7ebe6560-0660-460d-81d7-761d2000919c,Jr. Regional Sales Manager Level 3,Sales Manager
fae1c956-6127-4369-b6da-066c6f9948ad,Junior Sales Lead Level 3,Sales Manager
74a17c83-ad45-4a2e-887a-3db896f1967e,Junior Regoinal Sales Manager II,Sales Manager
fc94c079-316f-4738-b372-061300043a03,Senior Regional Sales Manager IV,Sales Manager
c0d57e94-9b79-47e0-90ec-905e9a8d3b55,Sr. Sales Lead III,Sales Manager
b61b6a4b-de93-4806-9eb0-13ccec7829e7,Lead Sales Lead IV,Sales Manager
e7a80244-55b7-4202-abfb-ae69d4855d94,Associate Sales Lead Level 3,Sales Manager
929cd029-8bb2-42d1-b89a-a66100588d3a,Associate Sales Lead,Sales Manager
ac704957-237e-406f-9e63-85f4a1597030,Regional Sales Manager I,Sales Manager
cc7672c2-7b75-484d-874b-7dfadf50fb8c,Senior Regional Sales Manager,Sales Manager
bebdc05e-e708-4d5e-9a06-d47f6b99118d,Jr. Regional Saels Manager Level 2,Sales Manager
648e1e68-493b-41af-bb40-66077f532644,Principal Regional Sales Manager IV,Sales Manager
17edd754-6652-4b7e-ad81-328929d3f718,Jr. Slaes Lead III,Sales Manager
9403028e-ab20-4980-8229-e202dadb0d9a,Sr. Regional Sales Manager,Sales Manager
23f29175-80a4-4ec8-979c-4d18f1a87a29,Staff Regional Sales Manager I,Sales Manager
5390860c-1c95-4cc6-adca-98e7258382a9,Principal Sales Lead IV,Sales Manager
af6ebb67-81a8-4f60-8b73-725fb4996ab4,Junior Regional Sales Manager Level 3,Sales Manager
ff4b6f4e-1c90-4976-b0fc-638fabaa28ed,Principal Regional Sales Manager Level 3,Sales Manager
be0b550e-76fc-49bc-9634-ac5b1a25d702,Sales Lead Level 3,Sales Manager
1c3c6057-69fa-4883-83d0-98055738dbe6,Sales Lead II,Sales Manager
0b9ecdb1-fb95-4115-8ffe-bf3dcd9df110,Principal Regional Sales Manager,Sales Manager
acf0ee1d-9839-4c37-bb9b-7fc5ef6f06df,Lead Sales Lead III,Sales Manager
8ae4cee0-3fd3-4a98-9ef3-038b07d5c06e,Sr. Regional Sale sManager I,Sales Manager
d4fe489e-d8b0-4514-a46e-9d2df1920ff7,Lead Sales Lead Level 3,Sales Manager
80eaff6d-8e28-42dc-b496-f0d1926644b3,Lead Regional Sales Manager IV,Sales Manager
ce3de3f2-1c45-49fb-8af7-0d410b075221,Staff Regional Sales Manager Level 3,Sales Manager
b197c194-b08e-461a-a250-80b871f3d317,Associate Sales Lead I,Sales Manager
10754d94-0ee3-46f4-81d1-e14238dfb878,Associate Sales Lead III,Sales Manager
43d09f28-4655-4f39-b3a7-a9214b6a7bf3,Senior Regional Sales Manager IV,Sales Manager
b97e6147-86f0-448d-bb79-a996c979ae87,Staff Regional Sales aMnager III,Sales Manager
941b6498-c67f-46f8-bab6-fe3f431dc8ab,Junior Regional Sales ManagerI ,Sales Manager
b179e705-431e-41da-9a43-77a215ccc28a,Associate Regional SalesM anager II,Sales Manager
7bdeb383-213f-4f7b-8495-fc0f21e68954,Senior Sales Lead,Sales Manager
be8369eb-b23c-4d53-b1a5-a5d3111cad60,Staff Regional Sales Manager I,Sales Manager
4a6cf19e-265e-4343-857d-7aa3c41c23cb,Sr. Sales Lead Lveel 3,Sales Manager
5c99dffd-09cd-475e-811c-af6c3b560dfe,Sales Lead III,Sales Manager
aa86f6d3-1bd5-46e8-8403-e958e865a882,Sr. Regional Sales Manager Level 3,Sales Manager
b7331a72-11e6-405b-b455-65d6b09a48ab,Regional Sales Manager IV,Sales Manager
fd79d4cd-cb3f-4342-aa38-9822677f3eb5,Associate Regional Sales Manager II,Sales Manager
007269fd-ba0e-4d33-9762-d714c4a6c1dd,Jr. Sales Lead Level 2,Sales Manager
5bee6129-5213-45b7-9a1d-083561604789,Senior Regional Sales Manager Level 2,Sales Manager
fd98c712-a644-4c20-bc3b-e08319269db0,Sale sLead I,Sales Manager
deb819c8-6b27-4ca2-9ec8-cc8b7027db4f,Junior Regional Sales Manager IV,Sales Manager
3881133f-de66-46ac-850e-f5d741325793,Jr. Regional Sales Manager III,Sales Manager
80decb0e-81a9-4e94-a146-05b931cacfba,Sales Leda,Sales Manager
51d3b612-680a-4c03-9e33-cbd724ce896e,Lead eRgional Sales Manager III,Sales Manager
90770726-b22a-49c6-860c-3f3d7635104e,Principal Slaes Lead Level 3,Sales Manager
a4655b27-284f-472d-87ed-2fa71017fa32,Junior Regional Sales Manager Level 3,Sales Manager
251d7f3f-ba40-4193-abd1-3d2acc90f8ce,Associate Regional Sales Manager III,Sales Manager
7c581df2-e7f1-4e21-9c14-d482adc2d352,Lead Sales Lead II,Sales Manager
d5991fed-37c4-4785-9548-5602cce226b2,Jr. Sales Lead II,Sales Manager
ad896378-e67a-4c54-ad87-36c74a2502c6,Junior Regional Salse Manager Level 3,Sales Manager
edbfa65b-5dc9-4d93-9523-f417eaa5fb4e,Sales Lead II,Sales Manager
84a32886-5436-465f-818b-b82d891155ab,Senior Sale sLead,Sales Manager
04bc969f-5734-4354-aa8e-b2c925398a1b,Lead Sales Lead I,Sales Manager
ccaea6f2-ea7a-4ca0-bcc8-828d8ab718b7,Associate Sales Lead,Sales Manager
f6a2ceba-6097-4a9d-b824-be192dcc218b,Staff Regional Sales Manager,Sales Manager
a18d5fe3-7494-4adc-8f44-8d87f78b0215,Jr. Regional Sales Manager III,Sales Manager
a9f0f765-a4c8-4284-80b8-e8f5c4fa9070,Jr. Sales Lead II,Sales Manager
019a6b18-191b-4ea8-8861-edbb127d366e,Junior Sales Lead III,Sales Manager
80619351-a0c8-43a3-a591-a8d7e9c2c71c,Lead Regional Sales Manager Level 2,Sales Manager
ab1191aa-b46e-480f-95e7-ef23c3ccd143,Junior Regional Sale sManager Level 2,Sales Manager
f128031f-2d25-4cae-8877-b69c1d265bb8,aSles Lead,Sales Manager
173e9394-5192-4f1d-bc39-49540edd746f,Lead Regional Sales Manager Level 3,Sales Manager
16ddf77b-e8c1-4160-abd8-f33255fe5bf8,Sales Lead IV,Sales Manager
0c2446aa-9a6b-4ed5-8ba9-92fa1dfa99df,Lead Sales Lead III,Sales Manager
fbe27190-047c-414d-94c7-9b64a4e87c27,Associate Slaes Lead III,Sales Manager
53d4fe83-71ce-4cb4-b23d-2bf0109d573d,Stfaf Sales Lead III,Sales Manager
10408468-2875-46ff-a3c5-046b7fa7fb9e,Sr. Sales Lead Levle 2,Sales Manager
c05f9124-2f7e-4e11-a53e-48394c0e8169,Regional Sales Manager II,Sales Manager
38cfe893-61ea-4671-bb46-fda8d26b532c,Lead Regional Sales Manager II,Sales Manager
5bda237b-e798-4fc0-a0fe-fdc77ef58c0c,Lead Sales Lead,Sales Manager
02abd6e8-a672-42c7-953a-25be1a57b7b2,Senior Sales Lead IV,Sales Manager
b407e15f-a31f-4e87-bccb-1f346197a7cc,Junior Sales Lead,Sales Manager
11333013-d115-48e9-b847-969408eddf85,Lead aSles Lead IV,Sales Manager
b20604c9-54ff-4684-96b6-adf851f6c14c,Principal Sales Lead Level 2,Sales Manager
eb04d350-a58f-4681-97a3-b72859f1e297,Principal Regional Sales Manager II,Sales Manager
736d094f-88bd-433c-b2f3-7234e91bea53,Lead Slaes Lead I,Sales Manager
8b13a835-8623-4d13-8733-96c12641ed8c,Sr. Regional Sales Manager,Sales Manager
6b3180a5-cb12-49a3-b74f-fb0ab68b02c1,Associate Sales Lead Level 3,Sales Manager
2ab44c42-17fb-44bd-a578-3f7b5db71f04,Jr. Sale sLead IV,Sales Manager
f092b696-4a96-40db-aaf6-bb507cf9d105,Principal Regional Sales Manager III,Sales Manager
46e78eae-0807-4738-95c7-b8689b9a3c37,Senior Regional Sales Manager IV,Sales Manager
f0b6ca26-c386-489d-9f72-082bd6573a64,Principal Regional Sales Manager Level 3,Sales Manager
8027fb06-d8b9-48e3-a8cc-76e53a4195e3,Regional Sales Manager Level 3,Sales Manager
0be8fd27-5a29-4c47-a265-63dc3c68512c,Lead Sales Lea dLevel 2,Sales Manager
983da03f-787f-44f6-ac6e-a29be7dc3783,eSnior Regional Sales Manager II,Sales Manager
733ebea5-907a-4768-bb68-dc434103a26e,Associate Regional Sales Manage rIV,Sales Manager
48cc5193-5a60-4048-89a5-0f6bb9754ca1,Principal Sales Lead Level 3,Sales Manager
41b83c23-5009-45df-9086-00ebae772acb,Jr. RegionalS ales Manager Level 2,Sales Manager
e3613a98-8d02-4c74-9695-3202fc7c55b0,Lead Regional Sales Manager I,Sales Manager
37e36886-b1a1-4da0-95f9-f8cafea569e8,Junior Sales Lead Level 2,Sales Manager
c310be3a-830b-4b81-9531-00c99731bd08,Sr. Regioanl Sales Manager IV,Sales Manager
27f63985-4d6d-44be-9753-76e40b172e01,Sales Lead IV,Sales Manager
df05b876-0803-447a-8c59-bd0488b2da96,Staff Regional Sales Manager,Sales Manager
950dbe43-32f9-46e6-b545-a61aa8a58e6b,Stfaf Sales Lead II,Sales Manager
e46e2021-fb8a-4536-9c6e-6d89832a964c,Principal aSles Lead,Sales Manager
2b43efef-c241-4525-9b05-a30951c51a45,Staff Regional Sales Manager I,Sales Manager
bee1fecc-8293-424a-8361-8107d29842c5,Senior Sales Lead I,Sales Manager
737d1e4a-ba0c-41f6-8dd8-dbb266b13642,Sales Laed,Sales Manager
fe20b488-0cce-4b22-99f3-1e9d0dd4d2d3,Staff Sales Lead II,Sales Manager
0174719b-c844-48ca-afa8-6d87932551b5,Jr. Salse Lead,Sales Manager
43e89bff-48c5-495f-b954-8d274de65a76,Lead Regional Sales Manager III,Sales Manager
a219bb4c-e645-4ffd-b0b0-7b0a8ab9df2f,Sr. Regional Sales Manager IV,Sales Manager
550ddb4f-8fd0-4bb0-a1b6-b86333170de9,Staff Regional Sales Manager eLvel 2,Sales Manager
d4e6458f-b543-46ab-9852-3f4772999b77,Jr. Regional Sales Manager I,Sales Manager
336bbc9e-4fdc-4cd2-bb37-114ed8418892,Sr. Sales Lead I,Sales Manager
939c4f4b-75b2-4537-85b5-5ecffc8a53f9,Principal Regional Sales Manager IV,Sales Manager
d3d1e922-d50d-4081-8824-cfd0df874568,Regional Sales Manager Level 2,Sales Manager
461853fb-d7ad-4e1c-a1b7-5cc85e5c2afe,Regional Sales Manager Levle 3,Sales Manager
390db182-2279-48bc-8570-841fe543d0a7,Staff Regional Sales Manager Level 2,Sales Manager
9fd7c81b-214f-43c8-bdf3-d2fad1c43468,Senior Regional Sales Manager Level 3,Sales Manager
697085a0-5212-4501-8719-4b51b39badac,Senoir Regional Sales Manager Level 2,Sales Manager
3ccdb62c-b1fd-4236-af09-2329e64b7284,Senior Regional Sales Manager Level 2,Sales Manager
27f16aba-a97c-423f-9e44-3d8b199c7128,Senior Sales Lead,Sales Manager
30a7a028-0c67-451d-a442-890725fa5b10,Principal Sales Lead Level 3,Sales Manager
3bc5f191-421a-429d-96ff-e0fc8ba09f17,Sr. Sales Lead Level 2,Sales Manager
b6197bb8-bbf8-4509-a9ff-d401174227cf,Jr. Regional Sales Manager IV,Sales Manager
79d9fdc9-0f7e-4213-bc63-a25f9477bb85,Sr. Sales Lead Level 3,Sales Manager
9115f280-fd91-460b-afea-cd63c04705a8,Staff aSles Lead Level 2,Sales Manager
6d466c5b-73c8-4ff9-af48-10dbe2542f67,Staff Regional Sales Manager,Sales Manager
3baf93d2-ec75-46f5-81dc-7448610aa5f8,Junior Sales Lead Level 3,Sales Manager
b0b0786d-cc83-4622-a32d-36aac1c57e57,Regional Sales Manager Level 3,Sales Manager
2f70bc13-83e6-4c70-b8ad-28745c0128e8,Staff Regional Sales Manager Level 2,Sales Manager
f31cd03a-4ba8-43ac-89d6-1ac075d8d516,Associate Sales Lead Level 2,Sales Manager
698f4a68-179f-41fb-98f6-db5b6da30c66,Jr. Regional Salse Manager IV,Sales Manager
98288e6c-ec99-4051-ad56-8363b158f65c,Staff SalesL ead,Sales Manager
7fe707a0-7172-48dd-be3f-6317056c53e4,Senior Sales Lead II,Sales Manager
7d3f68c3-b9bf-4061-8917-f24810a47893,Junior Sales Lead II,Sales Manager
172653f9-61c4-4178-bb03-3c57dfe7a3c3,Staff Sales Lead Level 3,Sales Manager
66f4d242-2cc1-4ee1-82eb-ce894e311a63,Associate Regional Slaes Manager Level 3,Sales Manager
e8e335b2-8d12-4acc-982c-88c80eb1e245,Regional Sales Manager Level 3,Sales Manager
55a7ba48-bfd9-491d-a50a-ba68058a393d,rPincipal Sales Lead,Sales Manager
724b515b-b3e1-4ebd-b18b-f8f081a05867,Lead Sales Lead Level 3,Sales Manager
0730bd99-d1df-49af-afa4-ac00a9b3ab6a,Senior Regional Sales Manager II,Sales Manager
aaa6b650-fde1-490b-8e88-78c6f6b4b207,RegionalS ales Manager II,Sales Manager
c78a4d06-9283-4465-a900-d6566dc0cf3f,Associate Sale sLead I,Sales Manager
0e340bf5-c930-43e9-98d1-fbfbe8bcb52a,Sales Lead II,Sales Manager
69adf92b-f415-4334-a755-6cb78774b7d8,Sales Lead I,Sales Manager
ba9ca9e9-f4bb-45eb-a837-6ef883654cda,Juinor Regional Sales Manager III,Sales Manager
3ff3a1bb-f417-46f7-aada-b1baf973f99d,Junior Regional Sales Manager I,Sales Manager
d902c8f3-b295-4a26-b68b-0ff043609092,Sr. Regional aSles Manager Level 2,Sales Manager
a4cf9c4b-8ca1-45e9-a5ed-8b1c4eaeb14b,Lead Sales Lead Level 3,Sales Manager
2d166605-16e3-4ae4-b310-713a80cdcdd7,Sr. Regional Sales Maanger I,Sales Manager
c5cceb14-27fa-4a59-bb48-f3af996389d8,Associate Regional Sales Manager I,Sales Manager
8d0c1f26-72bd-473a-af57-075736f76bf5,Junior Regional Sales Manager II,Sales Manager
ef6416f6-c938-487d-98e8-62000cecb6fb,Sr. Sales Leda Level 3,Sales Manager
9470523b-06e7-4134-b6af-cb5a7b8b5c22,Regioanl Sales Manager,Sales Manager
47a5e5eb-fb12-4579-8ee7-b0a1feaf8e59,Senior Regional Sales Manager III,Sales Manager
67691a04-e5c2-49c9-9e93-2b6c069b093e,Lead Sales Lead IV,Sales Manager
c76dde53-1119-40ab-99a2-45dbccce0fb3,Jr. Sales Lead IV,Sales Manager
6dd718d4-a119-4b9a-9518-224d132d1ce7,Lead Regional Sales Manager II,Sales Manager
e701f7d0-28b7-4947-9d98-f4ad96a48061,Staff Regional Sales Manager Level 2,Sales Manager
79bc071c-f726-4efd-8080-cc77fd06b886,Lead Sales Lead II,Sales Manager
68931384-cad0-455e-b6a8-69996c3f8a00,Lead Regional Slaes Manager IV,Sales Manager
d0bc8828-c5d4-49df-978d-eb9328f730f6,Sr. Sales Lead,Sales Manager
82662fbc-057f-4b4b-bd29-8b73715bde08,Lead Regional Sale sManager,Sales Manager
51f80834-20a8-462d-8c13-735e3ce209da,Lead Sales Lead,Sales Manager
538604e7-51ff-4b4f-a7a7-db5ecb18b1fe,Associate Sales Lead IV,Sales Manager
e18e5989-9829-4c8f-95a2-3c5783d94eaa,Senio rSales Lead Level 2,Sales Manager
df7b96e1-742e-4ed9-be67-26b3cd666e48,Staff Regional Sales Manager Level 2,Sales Manager
d6764122-9a8a-4ab3-bca6-ac851cea2fa2,Principal Sales Lead,Sales Manager
0d6487b9-c33d-4510-a737-ca35f154f00c,Staff Sales Lead III,Sales Manager
6b7eeb0b-a554-45df-a5b2-ee704a691539,Regional Sales Manager III,Sales Manager
38d5d557-eef6-4451-856c-8b34d9e89933,Lead Sales Lea dII,Sales Manager
bf039cee-ae9d-4d21-b143-7ab41c6df8c7,Reigonal Sales Manager,Sales Manager
6e9399f7-beb7-4f95-8602-0cec7f02537c,Sr. RegionalS ales Manager II,Sales Manager
414d1c72-b1f2-4533-bed2-b5b8d7506e5f,Sr. Regional aSles Manager I,Sales Manager
856378ea-41c0-4237-b4c8-6414ab75b5eb,Lead Regional Sales Manager IV,Sales Manager
74c3b449-283b-43b0-a364-740a6ca08d13,Jr. Sales Lea dLevel 3,Sales Manager
b05ece7f-4153-4257-97da-e075f6737a08,Sr. Regional Sales Manaegr Level 2,Sales Manager
6aaf1e25-abd5-45b9-b787-eac24702e1dc,Associate Regional Sales Manager II,Sales Manager
5e2b9579-702b-4479-8ee4-793a4d293329,Sr. Regional Sales Manager II,Sales Manager
46a4eba2-f0e9-4b44-874b-3b2aefb3e82d,Senior Regional Sales Manager III,Sales Manager
63ea137b-143d-4a42-8b5c-f439092e0212,Jnuior Sales Lead,Sales Manager
25c291b0-b022-474b-8938-464051d92787,Jr. Regional Sales Manager Level 3,Sales Manager
4bef48d7-e19f-4896-85ed-60a8fbdd111d,Sr. Sales Lead Level 3,Sales Manager
b4420f0f-9d98-4176-bd26-87938a57431e,Jr. Regional Sales Manager IV,Sales Manager
3b61e0f7-43c8-421c-b067-5dbd6beccf40,Principal Regional Sales Manager IV,Sales Manager
f3bef819-34b4-4861-a015-d5a1d0394a94,Principal Sales Lead IV,Sales Manager
e4c5b6b3-3163-4c4d-9842-1e40ecf13511,Senior Regional Sales Manager,Sales Manager
69b62f42-fda3-4160-9658-b9b36441c8d9,Principal Sales eLad,Sales Manager
be6c2bba-10cb-4cc0-8065-4f1610b75315,Junior Sales Lead III,Sales Manager
98890106-d1eb-4181-a9c4-e4c8c303a36c,Sales Lead II,Sales Manager
0396fdf1-8480-4521-a203-8cd9719bebaa,Lead Regional Sales Manager II,Sales Manager
da9b3bdf-4302-4ef5-91c3-421e4b463ebc,Senior Sales Lead I,Sales Manager
7649ca79-a65c-45b3-a743-a8e94265a116,Sr. Slaes Lead IV,Sales Manager
5591b58c-e1a1-4d06-97a3-54dde0cb1602,Sr. Regional Sales Manager IV,Sales Manager
cb109d6b-e73e-4808-bf53-de27e2d28669,Senior Saels Lead Level 3,Sales Manager
937550ec-8746-4800-bfbd-78a5d8354579,Staff Regioanl Sales Manager II,Sales Manager
736753a7-487f-4c1a-97b5-6651cab7a7ab,Lead Regional Sales Manager IV,Sales Manager
ff6c2d03-83ae-447d-a0f3-c6918c94aa94,Senior Regional aSles Manager II,Sales Manager
68cfcc06-0ff7-4595-94f6-0a839718c825,Junior Sales Lead Level3 ,Sales Manager
2e78e790-f7f8-4d5d-b530-f3d8d5ce0b90,Principal Regional Sales Manager IV,Sales Manager
521d5e50-bb8d-4b15-9408-e64ed881381c,Principal Sales Lead Level 2,Sales Manager
feecbcc1-c823-47f9-9b05-0a47c0f69a31,Staff Regional Sales Manager Level 3,Sales Manager
382c5831-0193-4f48-8312-6d1e4983827a,Senior Sales Lead II,Sales Manager
23766e71-31c8-4aab-bba6-245fa575bf1e,Lead Regional Sales Manager III,Sales Manager
54557f3b-1685-4ff0-b0bf-5e8be82c00d6,Regional Sales Manager Level 2,Sales Manager
a7989b0a-6c5d-401f-8021-98ac2746bae2,Lead Regional Slaes Manager Level 3,Sales Manager
0cef24aa-3d07-4833-b4f3-0963326300af,Junior Sales Lead Leevl 2,Sales Manager
79048dbb-6205-4332-9ce0-5f987e5ba103,Jr. Sales Lead II,Sales Manager
5daa7f09-d403-4069-9dbe-b5027f25b3ec,Regional Sales Manager Level 3,Sales Manager
28674f6b-f470-479d-a2cf-f2922bf07ed7,Associate Sales Lead,Sales Manager
d68e1641-a02e-47a2-82c4-4ae68665e7fe,Lead Sales Lead,Sales Manager
760b1eef-06df-4226-a667-a29dc2873dc2,rPincipal Regional Sales Manager III,Sales Manager
6f16ef8a-2145-46b1-8676-1e18963b4e34,Senior Regional Sales Manager II,Sales Manager
1f75edaa-fcfe-43da-b2c8-0ac63a6b4e58,Regional Sales Managre III,Sales Manager
48725707-41ef-4268-8513-c7082d795b1c,Sr. Regional Sales ManagerL evel 2,Sales Manager
a995baf2-0e27-44f2-aed1-145036388301,Jr. Sales Lead IV,Sales Manager
2858f422-d6e5-4701-a7ba-34aa90ddd9ab,Associate Sales Lead III,Sales Manager
48f0d1cc-df65-481d-96bd-d5e466c6e75a,sAsociate Sales Lead IV,Sales Manager
d2dde101-d5c8-4f7d-a21d-ebb2a118aadc,Principal Sales Lead III,Sales Manager
f7d1d294-5a7f-42ee-a4c0-a0387d897234,Junior Sales Lead Level 2,Sales Manager
e4439e26-dbfc-4e60-b508-17d49f668e89,Junior Sales Lead Level 2,Sales Manager
efdb3068-4f95-4be5-99bf-e007ea233a39,Staff Regiona lSales Manager IV,Sales Manager
bfc52561-dcee-4845-b35a-b48bef7d7607,Senior Sales Lead II,Sales Manager
ebb15f3f-bf06-48c4-b0ef-1af793a1a3b8,Jr. Regional Sales Manager Level 2,Sales Manager
c5f2c725-e508-4532-9413-ae24ff86f333,Lead Regional Sales Manager III,Sales Manager
d5d7fc55-26ee-4fe7-bf26-04c6af5a862d,Principal Sales Lead II,Sales Manager
4c725f0c-eb52-42ad-8e9d-c67eef16125b,Principal Regional Sales Manager IV,Sales Manager
08394ef4-09f0-46bf-acfe-659df8290823,SeniorS ales Lead I,Sales Manager
6e880c4d-5dd7-47fe-9d9c-32b9567b85e8,Junior Regional Sales Manager I,Sales Manager
f463a175-9200-4ecb-9a10-0c979b22c4df,Sr. Regional Sales Manager Level 3,Sales Manager
40f850b4-700c-492c-af11-e0ff85055400,Sr. Regiona lSales Manager II,Sales Manager
83a8fe9b-c122-405d-b8f6-6d9f54ce2cac,tSaff Regional Sales Manager IV,Sales Manager
8edc35fb-124e-4787-8bed-b33bcec38533,Lead Regional Sales Manager Leve l2,Sales Manager
3b5b175c-e39b-41d5-8849-e4eaf46a60de,Staff Sales Lead Level 3,Sales Manager
42fc69c9-9621-463d-9359-89adf8bf6674,Staff Sales Lead I,Sales Manager
1b8c9a7f-f5b2-40b7-a125-72029152171e,Associate Sales Lead IV,Sales Manager
a614098d-52b2-4783-9bdc-9eb1ecfb7506,Principal Sales Lead IV,Sales Manager
76b267c1-72a4-4482-82fa-3d7f9c8c72c3,Staff Regional Sales Manager II,Sales Manager
4e61a9e8-70a1-4117-86ab-9bb28ed0722d,Regionla Sales Manager II,Sales Manager
34f1cf93-f018-4279-8a1a-97abb3a7f42c,Jr. Regionla Sales Manager I,Sales Manager
fc843f7a-f91a-4d3f-b855-778bb93ab020,Staff Regional Sales Manager IV,Sales Manager
877ae43a-ca9a-44bf-9999-abe212d02f3b,Associate Sales Lead IV,Sales Manager
ed041067-f9a6-43ff-9d67-ed5f818d46c9,Jr. Sales Lead II,Sales Manager
e0d2b841-f02e-48a6-8343-79997be6c3ea,Associate Regiona lSales Manager Level 2,Sales Manager
5b1c6524-a05d-4e88-8a39-285f55bddf4e,Principal Regional Sales Manager IV,Sales Manager
c4fa29e8-6eab-4c1d-af32-4f6396b50b2e,Senior Sales Lead IV,Sales Manager
